Name,Description,Primary database model,Secondary database models,DB-Engines Ranking Trend Chart,Website,Technical documentation,Developer,Initial release,Current release,License,License_info,Cloud-based only,DBaaS offerings (sponsored links),Implementation language,Server operating systems,Data scheme,Typing,XML support,Secondary indexes,SQL,APIs and other access methods,Supported programming languages,Server-side scripts,Triggers,Partitioning methods,Replication methods,MapReduce,Consistency concepts,Foreign keys,Transaction concepts,Concurrency,Durability,In-memory capabilities,User concepts
LedisDB,,Key-value store,,"Score,0.21,Rank,#366,Overall,#55,Key-value stores",ledisdb.io,,,2014.0,,Open Source,MIT-License,no,,Go,,,,,,,,,,,,,,,,,,,,
WhiteDB,,Document store,,"Score,0.20,Rank,#367,Overall,#50,Document stores",whitedb.org,,,2008.0,,Open Source,GPL V3,no,,C,,,,,,,,,,,,,,,,,,,,
ToroDB,"A MongoDB-compatible JSON document store, built on top of PostgreSQL",Document store,,"Score,0.20,Rank,#368,Overall,#51,Document stores",www.torodb.com,www.torodb.com/stampede/docs,8Kdata,2016.0,,Open Source,AGPL-V3,no,,Java,All OS with a Java 7 VM,schema-free,yes,no,,,,,,no,Sharding,Source-replica replication,,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,,Access rights for users and roles
TerarkDB,"A,key-value store,forked from,RocksDB,with advanced compression algorithms. It can be used standalone or as a storage engine for,MySQL,and,MongoDB",Key-value store,,"Score,0.20,Rank,#369,Overall,#56,Key-value stores",github.com/Terark/terarkdb,github.com/Terark/terarkdb/wiki,Terark,2016.0,,commercial,restricted open source version available,no,,C++,,schema-free,no,no,no,no,"C++ API,Java API","C++,Java",no,no,none,none,no,,no,no,yes,yes,yes,no
JethroData,SQL Query Engine for Hadoop,Relational DBMS,,"Score,0.19,Rank,#370,Overall,#154,Relational DBMS",jethro.io,,JethroData,2013.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
VelocityDB,A .NET Object Database that can be embedded/distributed and extended to a graph data model (VelocityGraph),"Graph DBMS,Object oriented DBMS",,"Score,0.19,Rank,#370,Overall,#35,Graph DBMS,#19,Object oriented DBMS",velocitydb.com,velocitydb.com/UserGuide,VelocityDB Inc,2011.0,7.x,commercial,,no,,C#,Any that supports .NET,yes,yes,no,yes,no,.Net,.Net,no,Callbacks are triggered when data changes,Sharding,,no,Immediate Consistency,no,ACID,yes,yes,yes,Based on Windows Authentication
PieCloudDB,A cloud-native analytic database platform with new technologoy for elastic MPP,Relational DBMS,,"Score,0.19,Rank,#372,Overall,#155,Relational DBMS",openpie.com,,OpenPie,,"2.1, January 2023",commercial,,yes,,,hosted,yes,yes,,yes,yes,"CLI Client,JDBC,ODBC","Java,PL/SQL,Python,R",user defined functions,no,yes,yes,,Immediate Consistency,no,ACID,yes,yes,,User Roles and pluggable authentication with full SQL Standard
GreptimeDB,"An open source,Time Series DBMS,built for increased scalability, high performance and efficiency",Time Series DBMS,,"Score,0.18,Rank,#373,Overall,#38,Time Series DBMS",greptime.com,docs.greptime.com,Greptime Inc.,2022.0,,Open Source,Apache Version 2.0,no,,Rust,"Docker,Linux,macOS",Fixed schema,yes,no,yes,yes,"gRPC,HTTP API",Java,Python,,Sharding,,no,Immediate Consistency,,,yes,yes,,
XTDB,A general purpose database with bitemporal SQL and Datalog and graph queries,Document store,,"Score,0.17,Rank,#374,Overall,#52,Document stores","github.com/xtdb/xtdb,xtdb.com",xtdb.com/docs,Juxt Ltd.,2019.0,"1.19, September 2021",Open Source,MIT License,no,,Clojure,"All OS with a Java 8 (and higher) VM,Linux",schema-free,"yes, extensible-data-notation format",no,yes,"limited SQL, making use of Apache Calcite","HTTP REST,JDBC","Clojure,Java",no,no,none,"yes, each node contains all data",no,,no,ACID,yes,"yes, flexibel persistency by using storage technologies like Apache Kafka,,RocksDB,or,LMDB",,
ActorDB,"A distributed, consistent,RDBMS",Relational DBMS,,"Score,0.17,Rank,#375,Overall,#156,Relational DBMS",www.actordb.com,www.actordb.com/docs-about.html,,2014.0,,Open Source,Mozilla Public License 2.0,no,,,,,,,,,,,,,,,,Immediate Consistency,,,,,,
Transwarp KunDB,"OLTP DBMS based on a distributed architecture and highly compatible with,MySQL,and,Oracle",Relational DBMS,,"Score,0.17,Rank,#376,Overall,#157,Relational DBMS",www.transwarp.cn/en/product/kundb,,Transwarp,,,commercial,,no,,,,yes,yes,,yes,yes,,,yes,yes,horizontal partitioning,,no,Immediate Consistency,yes,ACID,yes,yes,,yes
OrigoDB,A fully ACID in-memory object graph database,"Document store,Object oriented DBMS",,"Score,0.17,Rank,#377,Overall,#53,Document stores,#20,Object oriented DBMS",origodb.com,origodb.com/docs,Robert Friberg et al,2009.0,,Open Source,,no,,C#,"Linux,Windows",yes,User defined using .NET types and collections,no,yes,no,".NET Client API,HTTP API,LINQ",.Net,yes,yes,horizontal partitioning,Source-replica replication,no,,depending on model,ACID,yes,yes,yes,Role based authorization
NSDb,"Scalable, High-performance,Time Series DBMS,designed for Real-time Analytics on top of Kubernetes",Time Series DBMS,,"Score,0.17,Rank,#378,Overall,#39,Time Series DBMS",nsdb.io,nsdb.io/Architecture,,2017.0,,Open Source,Apache Version 2.0,no,,"Java, Scala","Linux,macOS",,"yes: int, bigint, decimal, string",no,all fields are automatically indexed,SQL-like query language,"gRPC,HTTP REST,WebSocket","Java,Scala",no,,Sharding,,no,Eventual Consistency,no,no,yes,Using Apache Lucene,,
EsgynDB,"Enterprise-class SQL-on-Hadoop solution, powered by,Apache Trafodion",Relational DBMS,,"Score,0.17,Rank,#379,Overall,#158,Relational DBMS",www.esgyn.cn,,Esgyn,2015.0,,commercial,,no,,"C++, Java",Linux,yes,yes,no,yes,yes,"ADO.NET,JDBC,ODBC",All languages supporting JDBC/ODBC/ADO.Net,Java Stored Procedures,no,Sharding,Multi-source replication between multi datacenters,yes,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
NosDB,"Scalable JSON based,document store,for .NET",Document store,,"Score,0.17,Rank,#380,Overall,#54,Document stores",www.alachisoft.com/nosdb,www.alachisoft.com/resources/docs/#nosdb,Alachisoft,2016.0,,Open Source,Professional and Enterprise Versions available,no,,,,,,,,,,,,,,,,,,,,,,
Badger,"An embeddable, persistent, simple and fast,Key-Value Store,, written purely in Go.",Key-value store,,"Score,0.17,Rank,#381,Overall,#57,Key-value stores",github.com/dgraph-io/badger,godoc.org/github.com/dgraph-io/badger,DGraph Labs,2017.0,,Open Source,Apache 2.0,no,,Go,"BSD,Linux,OS X,Solaris,Windows",schema-free,no,no,no,no,,Go,no,no,none,none,no,none,no,no,yes,yes,no,no
Dragonfly,"A drop-in,Redis,replacement that scales vertically to support millions of operations per second and terabyte sized workloads, all on a single instance",Key-value store,,"Score,0.16,Rank,#382,Overall,#58,Key-value stores","dragonflydb.io,github.com/dragonflydb/dragonfly",dragonflydb.io/docs,DragonflyDB team and community contributors,2023.0,"1.0, March 2023",Open Source,BSL 1.1,no,,C++,Linux,scheme-free,"strings, hashes, lists, sets, sorted sets, bit arrays",no,no,no,Proprietary protocol,"C,C#,C++,Clojure,D,Dart,Elixir,Erlang,Go,Haskell,Java,JavaScript (Node.js),Lisp,Lua,Objective-C,Perl,PHP,Python,R,Ruby,Rust,Scala,Swift,Tcl",Lua,publish/subscribe channels provide some trigger functionality,,Source-replica replication,no,Eventual Consistency,no,Atomic execution of command blocks and scripts,"yes, strict serializability by the server",yes,yes,Password-based authentication
iBoxDB,Transactional embedded database for desktop and mobile applications.,Document store,,"Score,0.16,Rank,#383,Overall,#55,Document stores",www.iboxdb.com,,,2013.0,,Open Source,,no,,"Java, C#",,,,,,,,,,,,,,,,,,,,
SiriDB,"Open Source,Time Series DBMS",Time Series DBMS,,"Score,0.15,Rank,#384,Overall,#40,Time Series DBMS",siridb.com,docs.siridb.com,Cesbit,2017.0,,Open Source,MIT License,no,,C,Linux,yes,yes,no,yes,no,HTTP API,"C,C++,Go,Python",no,no,Sharding,yes,no,,no,no,yes,yes,yes,simple rights management via user accounts
InfinityDB,"A Java embedded,Key-Value Store,which extends the Java Map interface",Key-value store,,"Score,0.15,Rank,#385,Overall,#59,Key-value stores",boilerbay.com,boilerbay.com/infinitydb/manual,Boiler Bay Inc.,2002.0,4.0,commercial,,no,,Java,All OS with a Java VM,yes,yes,no,no,no,"Access via java.util.concurrent.ConcurrentNavigableMap Interface,Proprietary API to InfinityDB ItemSpace (,boilerbay.com/docs/ItemSpaceDataStructures.htm,)",Java,no,no,none,none,no,Immediate Consistency,no,ACID,yes,yes,no,no
Indica,Enterprise Search Engine,Search engine,,"Score,0.14,Rank,#386,Overall,#23,Search engines",indica.nl,,,2014.0,,commercial,parts of it are open source,no,,,,,,,,,,,,,,,,,,,,,,
OushuDB,"A data warehouse powered by,Apache HAWQ,supporting descriptive analysis and advanced machine learning",Relational DBMS,,"Score,0.12,Rank,#387,Overall,#159,Relational DBMS",www.oushu.com/product/oushuDB,www.oushu.com/documentation,Oushu,,"4.0.1, August 2020",commercial,,no,,,Linux,yes,yes,,yes,Full-featured ANSI SQL support,"JDBC,ODBC","C,C++",yes,yes,yes,,Hadoop integration,,,ACID,yes,yes,,"Kerberos, SSL and role based access"
Warp 10,"TimeSeries DBMS specialized on timestamped geo data based on,LevelDB,or,HBase",Time Series DBMS,,"Score,0.10,Rank,#388,Overall,#41,Time Series DBMS",www.warp10.io,www.warp10.io/content/02_Getting_started,SenX,2015.0,,Open Source,Apache License 2.0,no,,Java,"Linux,OS X,Windows",schema-free,yes,no,no,no,"HTTP API,Jupyter,WebSocket",,yes,no,Sharding,selectable replication factor,no,Immediate Consistency,no,no,yes,yes,yes,"Mandatory use of cryptographic tokens, containing fine-grained authorizations"
DataFS,All data is stored inside objects which are linked by so-called link attributes. Objects consist of classes which can be extended and de-extended at runtime. Graphs can be defined with a struct.,Object oriented DBMS,Graph DBMS,"Score,0.08,Rank,#389,Overall,#21,Object oriented DBMS",newdatabase.com,dev.mobiland.com/Overview.xsp,Mobiland AG,2018.0,"1.1.263, October 2022",commercial,,no,,,Windows,"Classes, Structs, and Lists are written in proprietary DataTypeDefinitionLanguage (.dtdl) and Objects consisting of those are written in proprietary DataAccessDefinitionLanguage (.dadl)",yes,no,no,no,".NET Client API,Proprietary client DLL,WinRT client",".Net,C,C#,C++,VB.Net",,"no, except callback-events from server when changes happened",Proprietary Sharding system,,no,Immediate Consistency,yes,ACID,yes,yes,no,Windows-Profile
Cachelot.io,In-memory caching system,Key-value store,,"Score,0.08,Rank,#390,Overall,#60,Key-value stores",cachelot.io,,,2015.0,,Open Source,Simplified BSD License,no,,C++,"FreeBSD,Linux,OS X",schema-free,no,no,no,no,Memcached protocol,".Net,C,C++,ColdFusion,Erlang,Java,Lisp,Lua,OCaml,OCaml,Perl,PHP,Python,Ruby",no,no,none,none,no,none,no,no,yes,no,no,no
AgensGraph,"Multi-model database supporting relational and graph data models and built upon,PostgreSQL","Graph DBMS,Relational DBMS",,"Score,0.06,Rank,#391,Overall,#36,Graph DBMS,#160,Relational DBMS",bitnine.net,bitnine.net/documentation,Bitnine Global Inc.,2016.0,"2.1, December 2018",Open Source,Apache License 2.0,no,,C,"Linux,OS X,Windows",depending on used data model,yes,no,yes,yes,"Cypher Query Language,JDBC","C,Java,JavaScript,Python",yes,no,"no, but can be realized using table inheritance",Source-replica replication,no,Immediate Consistency,yes,ACID,yes,yes,no,fine grained access rights according to SQL-standard
WakandaDB,WakandaDB is embedded in a server that provides a REST API and a server-side javascript engine to access data,Object oriented DBMS,,"Score,0.04,Rank,#392,Overall,#22,Object oriented DBMS",wakanda.github.io,doc.wakanda.org/home2.en.html#/Datastore/Introduction.200-588937.en.html,Wakanda SAS,2012.0,"2.7.0 (April 29, 2019), April 2019",Open Source,"AGPLv3, extended commercial license available",no,,"C++, JavaScript","Linux,OS X,Windows",yes,yes,no,,no,RESTful HTTP API,JavaScript,yes,yes,none,none,no,Immediate Consistency,,ACID,yes,yes,no,yes
SmallSQL,,Relational DBMS,,"Score,0.04,Rank,#393,Overall,#161,Relational DBMS",www.smallsql.de,,,2005.0,,Open Source,L-GPL,no,,Java,,,,,,,,,,,,,,,,,,,,
Faircom EDGE,"FairCom EDGE is an Industry 4.0 solution built to integrate, collect, aggregate and synchronize mission-critical data in edge computing environments","Key-value store,Relational DBMS",,"Score,0.03,Rank,#394,Overall,#61,Key-value stores,#162,Relational DBMS",www.faircom.com/products/faircomedge-iot-database,learn.faircomcorp.com/developers/documentation_directory,FairCom Corporation,1979.0,"V3, October 2020",commercial,"Restricted, free version available",no,,"ANSI C, C++","Android,Linux,Raspbian,Windows","Flexible Schema (defined schema, partial schema, schema free)","yes, ANSI Standard SQL Types",yes,yes,yes,"ADO.NET,Direct SQL,IoT Microservice layer,JDBC,MQTT (Message Queue Telemetry Transport),ODBC,RESTful HTTP API","C,C#,C++,Java,JavaScript,PHP,Python,VB.Net",yes,yes,File partitioning,yes,no,"Immediate Consistency,Tunable Consistency",yes,ACID,yes,yes,yes,"Fine grained user, group and file access rights managed across SQL (per ANSI standard) and NoSQL."
Yanza,Time Series DBMS for IoT Applications,Time Series DBMS,,"Score,0.03,Rank,#395,Overall,#42,Time Series DBMS",yanza.com,,Yanza,2015.0,,commercial,free version available,no,,,Windows,schema-free,no,no,no,no,HTTP API,any language that supports HTTP calls,no,yes,none,none,no,Immediate Consistency,no,no,yes,yes,,no
Newts,"Time Series DBMS based on,Cassandra",Time Series DBMS,,"Score,0.02,Rank,#396,Overall,#43,Time Series DBMS",opennms.github.io/newts,github.com/OpenNMS/newts/wiki,OpenNMS Group,2014.0,,Open Source,Apache 2.0,no,,Java,"Linux,OS X,Windows",schema-free,yes,no,no,no,"HTTP REST,Java API",Java,no,no,Sharding,selectable replication factor,no,"Eventual Consistency,Immediate Consistency",no,no,yes,yes,no,no
Galaxybase,"Scalable, ACID-compliant native distributed parallel graph platform",Graph DBMS,,"Score,0.02,Rank,#397,Overall,#37,Graph DBMS",galaxybase.com,,"Chuanglin(Createlink) Technology Co., Ltd 浙江创邻科技有限公司",2017.0,"Nov 20, November 2021",commercial,,no,,C and Java,Linux,Strong typed schema,yes,no,yes,no,"Browser interface,console (shell),Graph API (Gremlin),OpenCypher,Proprietary native API","Go,Java,Python",user defined procedures and functions,,Sharding,,no,Immediate Consistency,yes,ACID,yes,yes,yes,Role-based access control
ScaleOut StateServer,,Key-value store,,"Score,0.02,Rank,#398,Overall,#62,Key-value stores",www.scaleoutsoftware.com/products/stateserver,,,2005.0,,commercial,,no,,"C++, Java",,,,,,,,,,,,,,,,,,,,
SparkleDB,,RDF store,,"Score,0.02,Rank,#399,Overall,#20,RDF stores",sparkledb.com,,,2012.0,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Resin Cache,Distributed cache as part of an application server,Key-value store,,"Score,0.01,Rank,#400,Overall,#63,Key-value stores",caucho.com,,,1998.0,"4.0.65, July 2020",Open Source,"GPLv3, extended commercial license available",no,,C and Java,,,,,,,,,,,,,,,,,,,,
SWC-DB,"A high performance, scalable,Wide Column DBMS",Wide column store,Time Series DBMS,"Score,0.01,Rank,#401,Overall,#13,Wide column stores","github.com/kashirin-alex/swc-db,www.swcdb.org",,Alex Kashirin,2020,"0.5, April 2021",Open Source,GPL V3,no,,C++,Linux,schema-free,,no,,SQL-like query language,"Proprietary protocol,Thrift",C++,no,no,Sharding,,no,Immediate Consistency,,,yes,yes,no,
SwayDB,"An embeddable, non-blocking, type-safe,key-value store,for single or multiple disks and in-memory storage",Key-value store,,"Score,0.00,Rank,#402,Overall,#64,Key-value stores",swaydb.io,,Simer Plaha,2018,,Open Source,GNU Affero GPL V3.0,no,,Scala,,schema-free,no,no,no,no,,"Java,Kotlin,Scala",no,no,none,none,no,Immediate Consistency,no,Atomic execution of operations,yes,yes,yes,no
BergDB,BergDB is a Java/.NET in-process time-key-value store.,Key-value store,,"Score,0.00,Rank,#403,Overall,#65,Key-value stores",bergdb.com,,,2013,,Open Source,Gnu Affero General Public License (AGPL),no,,,,,,,,,,,,,,,,,,,,,,
CortexDB,,"Document store,Key-value store",,"Score,0.00,Rank,#403,Overall,#56,Document stores,#65,Key-value stores",www.cortex-ag.com,,,2014,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
CovenantSQL,"A decentralized blockchain,relational DBMS,, built with,SQLite",Relational DBMS,,"Score,0.00,Rank,#403,Overall,#163,Relational DBMS",covenantsql.io,developers.covenantsql.io/docs/en/intro,,2018,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
DaggerDB,Simple olap analytics DBMS built for high performance querying in real time,Relational DBMS,,,www.daggerdb.com,,,2014,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
EdgelessDB,"A,MariaDB,-based, confidential,RDBMS,that runs entirely inside runtime-encrypted Intel SGX enclaves",Relational DBMS,,"Score,0.00,Rank,#403,Overall,#163,Relational DBMS","github.com/edgelesssys/edgelessdb,www.edgeless.systems/products/edgelessdb",docs.edgeless.systems/edgelessdb,Edgeless Systems,2021,,Open Source,GPL V2,no,,,,,,,,,,,,,,,,,,,,,,
Helium,Cost efficient key-value store,Key-value store,,"Score,0.00,Rank,#403,Overall,#65,Key-value stores",www.levyx.com,,Levyx Inc.,2013,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
HGraphDB,"HGraphDB is a client layer for using,HBase,as a graph database by implementing the Tinkerpop 3 interfaces",Graph DBMS,,"Score,0.00,Rank,#403,Overall,#38,Graph DBMS",github.com/rayokota/hgraphdb,,,2016,,Open Source,Apache 2.0,no,,,,,,,,,,,,,,,,,,,,,,
JaguarDB,"Performant, highly scalable DBMS for AI and IoT applications",Key-value store,,"Score,0.00,Rank,#403,Overall,#65,Key-value stores",www.datajaguar.com,www.datajaguar.com/support.php,"DataJaguar, Inc.",2015,2.9.4 September 2018,Open Source,GPL V3.0,no,,C++,Linux,yes,yes,no,yes,A subset of ANSI SQL is implemented,"JDBC,ODBC","C,C++,Go,Java,JavaScript (Node.js),PHP,Python,Ruby,Scala",no,no,Sharding,Multi-source replication,no,Eventual Consistency,no,no,yes,yes,no,rights management via user accounts
JasDB,,Document store,,"Score,0.00,Rank,#403,Overall,#56,Document stores",www.oberasoftware.com/jasdb,,,2014,,Open Source,,no,,,,,,,,,,,,,,,,,,,,,,
K-DB,"Oracle compatible DBMS for Inspur's own K1 mainframe, available in China",Relational DBMS,,"Score,0.00,Rank,#403,Overall,#163,Relational DBMS",inspur.com,,Inspur Group,,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
Rizhiyi,"Used for unified collecting, indexing, and searching of log file data",Search engine,Time Series DBMS,"Score,0.00,Rank,#403,Overall,#24,Search engines",www.rizhiyi.com,,Rizhiyi,2014,,commercial,,no,,,,,,,,,,,,,,,,,,,,,,
